"season","yr","mnth","holiday","weekday","workingday","weathersit","temp","hum","windspeed","cnt","days_since_2011"
"FALL","2011","AUG","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",24.7825,67.4167,6.999289,5191,231
"FALL","2011","AUG","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",25.409151,77,16.666518,3873,232
"FALL","2011","AUG","NO HOLIDAY","MON","WORKING DAY","GOOD",24.508349,47,18.54225,4758,233
"FALL","2011","AUG","NO HOLIDAY","TUE","WORKING DAY","GOOD",22.119151,45.5417,9.833121,5895,234
"FALL","2011","AUG","NO HOLIDAY","WED","WORKING DAY","GOOD",23.646651,60.5,16.958236,5130,235
"FALL","2011","AUG","NO HOLIDAY","THU","WORKING DAY","MISTY",24.155849,77.1667,14.125811,3542,236
"FALL","2011","AUG","NO HOLIDAY","FRI","WORKING DAY","GOOD",24.9,76.125,5.6254875,4661,237
"FALL","2011","AUG","NO HOLIDAY","SAT","NO WORKING DAY","MISTY",23.96,85,25.166339,1115,238
"FALL","2011","AUG","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",25.231773,56.1765,20.412153,4334,239
"FALL","2011","AUG","NO HOLIDAY","MON","WORKING DAY","GOOD",21.923349,55.4583,10.708275,4634,240
"FALL","2011","AUG","NO HOLIDAY","TUE","WORKING DAY","GOOD",22.040849,54.8333,8.375536,5204,241
"FALL","2011","AUG","NO HOLIDAY","WED","WORKING DAY","GOOD",22.863349,59.7917,5.5833311,5058,242
"FALL","2011","SEP","NO HOLIDAY","THU","WORKING DAY","GOOD",22.785,63.9167,9.500332,5115,243
"FALL","2011","SEP","NO HOLIDAY","FRI","WORKING DAY","MISTY",22.236651,72.7083,9.375243,4727,244
"FALL","2011","SEP","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",23.450849,71.6667,12.416775,4484,245
"FALL","2011","SEP","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",25.330849,74.2083,13.833289,4940,246
"FALL","2011","SEP","HOLIDAY","MON","NO WORKING DAY","MISTY",23.646651,79.0417,14.250632,3351,247
"FALL","2011","SEP","NO HOLIDAY","TUE","WORKING DAY","RAIN/SNOW/STORM",17.38,88.6957,23.044181,2710,248
"FALL","2011","SEP","NO HOLIDAY","WED","WORKING DAY","RAIN/SNOW/STORM",20.160849,91.7083,6.5003936,1996,249
"FALL","2011","SEP","NO HOLIDAY","THU","WORKING DAY","RAIN/SNOW/STORM",21.793911,93.9565,12.914116,1842,250
"FALL","2011","SEP","NO HOLIDAY","FRI","WORKING DAY","MISTY",22.55,89.7917,8.333393,3544,251
"FALL","2011","SEP","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",23.02,75.375,10.291736,5345,252
"FALL","2011","SEP","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",22.706651,71.375,7.708618,5046,253
"FALL","2011","SEP","NO HOLIDAY","MON","WORKING DAY","GOOD",22.284356,69.2174,5.957171,4713,254
"FALL","2011","SEP","NO HOLIDAY","TUE","WORKING DAY","GOOD",22.589151,71.25,9.500868,4763,255
"FALL","2011","SEP","NO HOLIDAY","WED","WORKING DAY","GOOD",23.646651,69.7083,11.2091,4785,256
"FALL","2011","SEP","NO HOLIDAY","THU","WORKING DAY","MISTY",19.1425,70.9167,18.166782,3659,257
"FALL","2011","SEP","NO HOLIDAY","FRI","WORKING DAY","MISTY",14.050849,59.0417,11.000261,4760,258
"FALL","2011","SEP","NO HOLIDAY","SAT","NO WORKING DAY","MISTY",15.108349,71.8333,12.708225,4511,259
"FALL","2011","SEP","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",15.8525,69.5,11.958361,4274,260
"FALL","2011","SEP","NO HOLIDAY","MON","WORKING DAY","MISTY",17.810849,69,10.166714,4539,261
"FALL","2011","SEP","NO HOLIDAY","TUE","WORKING DAY","MISTY",18.398349,88.125,9.041918,3641,262
"FALL","2011","SEP","NO HOLIDAY","WED","WORKING DAY","MISTY",19.965,90,6.4590814,4352,263
"FALL","2011","SEP","NO HOLIDAY","THU","WORKING DAY","MISTY",21.531651,90.2083,8.584375,4795,264
"WINTER","2011","SEP","NO HOLIDAY","FRI","WORKING DAY","MISTY",20.630849,97.25,5.2505689,2395,265
"WINTER","2011","SEP","NO HOLIDAY","SAT","NO WORKING DAY","MISTY",20.513349,86.25,5.2516811,5423,266
"WINTER","2011","SEP","NO HOLIDAY","SUN","NO WORKING DAY","MISTY",21.805849,84.5,3.3754064,5010,267
"WINTER","2011","SEP","NO HOLIDAY","MON","WORKING DAY","MISTY",22.510849,84.8333,7.4169,4630,268
"WINTER","2011","SEP","NO HOLIDAY","TUE","WORKING DAY","MISTY",21.923349,88.5417,7.917457,4120,269
"WINTER","2011","SEP","NO HOLIDAY","WED","WORKING DAY","MISTY",21.845,84.875,9.958143,3907,270
"WINTER","2011","SEP","NO HOLIDAY","THU","WORKING DAY","GOOD",20.983349,69.9167,11.583161,4839,271
"WINTER","2011","SEP","NO HOLIDAY","FRI","WORKING DAY","GOOD",18.515849,64.75,13.833825,5202,272
"WINTER","2011","OKT","NO HOLIDAY","SAT","NO WORKING DAY","MISTY",11.27,75.375,19.583832,2429,273
"WINTER","2011","OKT","NO HOLIDAY","SUN","NO WORKING DAY","MISTY",8.763349,79.1667,14.874871,2918,274
"WINTER","2011","OKT","NO HOLIDAY","MON","WORKING DAY","MISTY",10.055849,76.0833,5.5841686,3570,275
"WINTER","2011","OKT","NO HOLIDAY","TUE","WORKING DAY","GOOD",14.755849,71,13.792218,4456,276
"WINTER","2011","OKT","NO HOLIDAY","WED","WORKING DAY","GOOD",17.301651,64.7917,11.87575,4826,277
"WINTER","2011","OKT","NO HOLIDAY","THU","WORKING DAY","GOOD",15.225849,62.0833,9.041918,4765,278
"WINTER","2011","OKT","NO HOLIDAY","FRI","WORKING DAY","GOOD",16.009151,68.4167,1.5002439,4985,279
"WINTER","2011","OKT","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",16.518349,70.125,3.0420814,5409,280
"WINTER","2011","OKT","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",17.419151,72.75,4.25115,5511,281
"WINTER","2011","OKT","HOLIDAY","MON","NO WORKING DAY","GOOD",18.829151,73.375,2.8343814,5117,282
"WINTER","2011","OKT","NO HOLIDAY","TUE","WORKING DAY","MISTY",18.633349,80.875,9.583814,4563,283
"WINTER","2011","OKT","NO HOLIDAY","WED","WORKING DAY","RAIN/SNOW/STORM",17.536651,90.625,16.62605,2416,284
"WINTER","2011","OKT","NO HOLIDAY","THU","WORKING DAY","MISTY",19.690849,89.6667,9.499729,2913,285
"WINTER","2011","OKT","NO HOLIDAY","FRI","WORKING DAY","MISTY",17.889151,71.625,15.000161,3644,286
"WINTER","2011","OKT","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",15.813349,48.3333,17.291561,5217,287
"WINTER","2011","OKT","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",16.048349,48.6667,18.875039,5041,288
"WINTER","2011","OKT","NO HOLIDAY","MON","WORKING DAY","GOOD",17.105849,57.9583,11.750393,4570,289
"WINTER","2011","OKT","NO HOLIDAY","TUE","WORKING DAY","MISTY",17.0275,70.1667,7.375829,4748,290
"WINTER","2011","OKT","NO HOLIDAY","WED","WORKING DAY","RAIN/SNOW/STORM",17.461733,89.5217,16.303713,2424,291
"WINTER","2011","OKT","NO HOLIDAY","THU","WORKING DAY","GOOD",14.364151,63.625,28.292425,4195,292
"WINTER","2011","OKT","NO HOLIDAY","FRI","WORKING DAY","GOOD",12.0925,57.4167,14.833532,4304,293
"WINTER","2011","OKT","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",11.8575,62.9167,6.2086689,4308,294
"WINTER","2011","OKT","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",11.818349,74.125,6.6673375,4381,295
"WINTER","2011","OKT","NO HOLIDAY","MON","WORKING DAY","GOOD",13.776651,77.2083,7.959064,4187,296
"WINTER","2011","OKT","NO HOLIDAY","TUE","WORKING DAY","GOOD",14.168349,62.2917,11.166086,4687,297
"WINTER","2011","OKT","NO HOLIDAY","WED","WORKING DAY","MISTY",14.755849,72.0417,9.959014,3894,298
"WINTER","2011","OKT","NO HOLIDAY","THU","WORKING DAY","MISTY",14.09,81.2917,13.250121,2659,299
"WINTER","2011","OKT","NO HOLIDAY","FRI","WORKING DAY","MISTY",7.549151,58.5833,15.375093,3747,300
"WINTER","2011","OKT","NO HOLIDAY","SAT","NO WORKING DAY","RAIN/SNOW/STORM",3.945849,88.25,23.541857,627,301
"WINTER","2011","OKT","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",7.000849,62.375,11.833339,3331,302
"WINTER","2011","OKT","NO HOLIDAY","MON","WORKING DAY","GOOD",7.98,70.3333,7.12545,3669,303
"WINTER","2011","NOV","NO HOLIDAY","TUE","WORKING DAY","GOOD",10.839151,68.375,9.083257,4068,304
"WINTER","2011","NOV","NO HOLIDAY","WED","WORKING DAY","GOOD",9.7425,71.875,5.5001439,4186,305
"WINTER","2011","NOV","NO HOLIDAY","THU","WORKING DAY","GOOD",11.191651,70.2083,9.166739,3974,306
"WINTER","2011","NOV","NO HOLIDAY","FRI","WORKING DAY","MISTY",10.956651,62.25,18.209193,4046,307
"WINTER","2011","NOV","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",7.353349,51.9167,12.667154,3926,308
"WINTER","2011","NOV","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",8.371651,73.4583,6.1676314,3649,309
"WINTER","2011","NOV","NO HOLIDAY","MON","WORKING DAY","GOOD",10.565,75.875,3.834075,4035,310
"WINTER","2011","NOV","NO HOLIDAY","TUE","WORKING DAY","GOOD",11.191651,72.1667,4.6255125,4205,311
"WINTER","2011","NOV","NO HOLIDAY","WED","WORKING DAY","GOOD",10.8,75.8333,4.1671186,4109,312
"WINTER","2011","NOV","NO HOLIDAY","THU","WORKING DAY","MISTY",9.86,81.3333,12.667489,2933,313
"WINTER","2011","NOV","HOLIDAY","FRI","NO WORKING DAY","GOOD",7.235849,44.625,21.083225,3368,314
"WINTER","2011","NOV","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",8.763349,55.2917,14.208154,4067,315
"WINTER","2011","NOV","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",12.719151,45.8333,18.875307,3717,316
"WINTER","2011","NOV","NO HOLIDAY","MON","WORKING DAY","GOOD",16.91,58.7083,20.541932,4486,317
"WINTER","2011","NOV","NO HOLIDAY","TUE","WORKING DAY","MISTY",16.91,68.875,13.375411,4195,318
"WINTER","2011","NOV","NO HOLIDAY","WED","WORKING DAY","RAIN/SNOW/STORM",13.463349,93,9.167543,1817,319
"WINTER","2011","NOV","NO HOLIDAY","THU","WORKING DAY","MISTY",8.058349,57.5833,20.459254,3053,320
"WINTER","2011","NOV","NO HOLIDAY","FRI","WORKING DAY","GOOD",4.885849,41,11.291711,3392,321
"WINTER","2011","NOV","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",7.470849,50.2083,15.041232,3663,322
"WINTER","2011","NOV","NO HOLIDAY","SUN","NO WORKING DAY","MISTY",13.776651,68.4583,12.45865,3520,323
"WINTER","2011","NOV","NO HOLIDAY","MON","WORKING DAY","RAIN/SNOW/STORM",13.0325,91,9.249618,2765,324
"WINTER","2011","NOV","NO HOLIDAY","TUE","WORKING DAY","RAIN/SNOW/STORM",11.583349,96.25,7.959064,1607,325
"WINTER","2011","NOV","NO HOLIDAY","WED","WORKING DAY","MISTY",12.719151,75.7917,22.500275,2566,326
"WINTER","2011","NOV","HOLIDAY","THU","NO WORKING DAY","GOOD",9.546651,54.9167,11.209368,1495,327
"WINTER","2011","NOV","NO HOLIDAY","FRI","WORKING DAY","GOOD",9.625,64.375,6.6260186,2792,328
"WINTER","2011","NOV","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",9.664151,68.1667,4.5841936,3068,329
"WINTER","2011","NOV","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",13.580849,69.8333,13.999918,3071,330
"WINTER","2011","NOV","NO HOLIDAY","MON","WORKING DAY","GOOD",15.663466,74.3043,9.522174,3867,331
"WINTER","2011","NOV","NO HOLIDAY","TUE","WORKING DAY","MISTY",13.541651,83.0833,17.292164,2914,332
"WINTER","2011","NOV","NO HOLIDAY","WED","WORKING DAY","GOOD",7.275,61.3333,18.167586,3613,333
"WINTER","2011","DEZ","NO HOLIDAY","THU","WORKING DAY","GOOD",6.6875,52.4583,14.750586,3727,334
"WINTER","2011","DEZ","NO HOLIDAY","FRI","WORKING DAY","GOOD",6.765849,62.5833,6.750518,3940,335
"WINTER","2011","DEZ","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",6.060849,61.2917,6.4174811,3614,336
"WINTER","2011","DEZ","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",7.549151,77.5833,5.6252061,3485,337
"WINTER","2011","DEZ","NO HOLIDAY","MON","WORKING DAY","MISTY",10.134151,82.7083,4.1679561,3811,338
"WINTER","2011","DEZ","NO HOLIDAY","TUE","WORKING DAY","RAIN/SNOW/STORM",13.7375,94.9583,15.583061,2594,339
"WINTER","2011","DEZ","NO HOLIDAY","WED","WORKING DAY","RAIN/SNOW/STORM",11.27,97.0417,17.833725,705,340
"WINTER","2011","DEZ","NO HOLIDAY","THU","WORKING DAY","GOOD",4.494151,58,16.083886,3322,341
"WINTER","2011","DEZ","NO HOLIDAY","FRI","WORKING DAY","GOOD",5.669151,69.5833,5.5420189,3620,342
"WINTER","2011","DEZ","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",4.925,50.75,15.625807,3190,343
"WINTER","2011","DEZ","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",2.379151,49,4.4582939,2743,344
"WINTER","2011","DEZ","NO HOLIDAY","MON","WORKING DAY","GOOD",3.201651,67.0833,4.25115,3310,345
"WINTER","2011","DEZ","NO HOLIDAY","TUE","WORKING DAY","GOOD",5.2775,59,9.41685,3523,346
"WINTER","2011","DEZ","NO HOLIDAY","WED","WORKING DAY","MISTY",6.9225,66.375,4.0842061,3740,347
"WINTER","2011","DEZ","NO HOLIDAY","THU","WORKING DAY","MISTY",11.8575,63.4167,17.958814,3709,348
"WINTER","2011","DEZ","NO HOLIDAY","FRI","WORKING DAY","MISTY",9.625,50.0417,17.458525,3577,349
"WINTER","2011","DEZ","NO HOLIDAY","SAT","NO WORKING DAY","MISTY",4.141651,56.0833,16.292189,2739,350
"WINTER","2011","DEZ","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",3.201651,58.625,11.375193,2431,351
"WINTER","2011","DEZ","NO HOLIDAY","MON","WORKING DAY","GOOD",5.003349,63.75,11.584032,3403,352
"WINTER","2011","DEZ","NO HOLIDAY","TUE","WORKING DAY","MISTY",10.134151,59.5417,4.1252436,3750,353
"SPRING","2011","DEZ","NO HOLIDAY","WED","WORKING DAY","MISTY",12.131651,85.8333,14.8338,2660,354
"SPRING","2011","DEZ","NO HOLIDAY","THU","WORKING DAY","MISTY",11.896651,75.75,3.167425,3068,355
"SPRING","2011","DEZ","NO HOLIDAY","FRI","WORKING DAY","GOOD",9.546651,68.625,18.374482,2209,356
"SPRING","2011","DEZ","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",6.2175,54.25,12.750368,1011,357
"SPRING","2011","DEZ","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",4.914801,68.1304,10.391097,754,358
"SPRING","2011","DEZ","HOLIDAY","MON","NO WORKING DAY","GOOD",7.121733,50.6957,16.044155,1317,359
"SPRING","2011","DEZ","NO HOLIDAY","TUE","WORKING DAY","MISTY",7.275,76.25,12.62615,1162,360
"SPRING","2011","DEZ","NO HOLIDAY","WED","WORKING DAY","GOOD",6.05911,50.3913,19.695387,2302,361
"SPRING","2011","DEZ","NO HOLIDAY","THU","WORKING DAY","GOOD",3.671651,57.4167,8.000604,2423,362
"SPRING","2011","DEZ","NO HOLIDAY","FRI","WORKING DAY","GOOD",6.648349,63.6667,9.000579,2999,363
"SPRING","2011","DEZ","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",11.27,61.5833,14.750318,2485,364
"SPRING","2012","JAN","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",9.39,69.25,12.875189,2294,365
"SPRING","2012","JAN","HOLIDAY","MON","NO WORKING DAY","GOOD",4.833021,38.1304,22.087555,1951,366
"SPRING","2012","JAN","NO HOLIDAY","TUE","WORKING DAY","GOOD",-0.95,44.125,24.499957,2236,367
"SPRING","2012","JAN","NO HOLIDAY","WED","WORKING DAY","MISTY",-2.9475,41.4583,12.3749,2368,368
"SPRING","2012","JAN","NO HOLIDAY","THU","WORKING DAY","GOOD",4.494151,52.4167,8.709129,3272,369
"SPRING","2012","JAN","NO HOLIDAY","FRI","WORKING DAY","GOOD",7.705849,54.2083,11.249836,4098,370
"SPRING","2012","JAN","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",10.486651,53.1667,11.708786,4521,371
"SPRING","2012","JAN","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",7.8625,46.5,12.833314,3425,372
"SPRING","2012","JAN","NO HOLIDAY","MON","WORKING DAY","MISTY",2.535849,70.1667,6.6263,2376,373
"SPRING","2012","JAN","NO HOLIDAY","TUE","WORKING DAY","GOOD",6.508712,64.6522,12.565984,3598,374
"SPRING","2012","JAN","NO HOLIDAY","WED","WORKING DAY","MISTY",4.885849,84.75,8.791807,2177,375
"SPRING","2012","JAN","NO HOLIDAY","THU","WORKING DAY","MISTY",9.9775,80.2917,12.124789,4097,376
"SPRING","2012","JAN","NO HOLIDAY","FRI","WORKING DAY","GOOD",4.885849,50.75,25.333236,3214,377
"SPRING","2012","JAN","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",0.459999999999999,45.75,12.541261,2493,378
"SPRING","2012","JAN","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",-0.166651,41.9167,16.834286,2311,379
"SPRING","2012","JAN","HOLIDAY","MON","NO WORKING DAY","GOOD",0.93,52.25,15.500986,2298,380
"SPRING","2012","JAN","NO HOLIDAY","TUE","WORKING DAY","MISTY",9.533021,71.6087,23.39171,2935,381
"SPRING","2012","JAN","NO HOLIDAY","WED","WORKING DAY","GOOD",6.256651,44.3333,27.833743,3376,382
"SPRING","2012","JAN","NO HOLIDAY","THU","WORKING DAY","GOOD",0.93,49.75,14.750586,3292,383
"SPRING","2012","JAN","NO HOLIDAY","FRI","WORKING DAY","MISTY",2.2225,45,13.58425,3163,384
"SPRING","2012","JAN","NO HOLIDAY","SAT","NO WORKING DAY","MISTY",0.146650999999999,83.125,14.917014,1301,385
"SPRING","2012","JAN","NO HOLIDAY","SUN","NO WORKING DAY","MISTY",-0.3625,79.625,13.375746,1977,386
"SPRING","2012","JAN","NO HOLIDAY","MON","WORKING DAY","MISTY",2.261651,91.125,7.417436,2432,387
"SPRING","2012","JAN","NO HOLIDAY","TUE","WORKING DAY","GOOD",8.0975,83.5833,8.292389,4339,388
"SPRING","2012","JAN","NO HOLIDAY","WED","WORKING DAY","GOOD",5.825849,64.375,10.791757,4270,389
"SPRING","2012","JAN","NO HOLIDAY","THU","WORKING DAY","MISTY",8.058349,76.9583,4.9175186,4075,390
"SPRING","2012","JAN","NO HOLIDAY","FRI","WORKING DAY","MISTY",11.975,74.125,22.958689,3456,391
"SPRING","2012","JAN","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",6.844151,54.3333,14.125543,4023,392
"SPRING","2012","JAN","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",5.2775,31.125,16.08335,3243,393
"SPRING","2012","JAN","NO HOLIDAY","MON","WORKING DAY","GOOD",4.650849,40.0833,14.458064,3624,394
"SPRING","2012","JAN","NO HOLIDAY","TUE","WORKING DAY","GOOD",10.33,41.6667,17.541739,4509,395
"SPRING","2012","FEB","NO HOLIDAY","WED","WORKING DAY","GOOD",14.050849,50.7917,12.667489,4579,396
"SPRING","2012","FEB","NO HOLIDAY","THU","WORKING DAY","MISTY",10.760849,67.2917,12.541529,3761,397
"SPRING","2012","FEB","NO HOLIDAY","FRI","WORKING DAY","GOOD",6.726651,52.6667,11.959232,4151,398
"SPRING","2012","FEB","NO HOLIDAY","SAT","NO WORKING DAY","MISTY",4.415849,77.9583,8.167032,2832,399
"SPRING","2012","FEB","NO HOLIDAY","SUN","NO WORKING DAY","MISTY",4.494151,68.7917,11.791732,2947,400
"SPRING","2012","FEB","NO HOLIDAY","MON","WORKING DAY","GOOD",5.282623,62.2174,10.3046,3784,401
"SPRING","2012","FEB","NO HOLIDAY","TUE","WORKING DAY","GOOD",8.645849,49.625,9.874393,4375,402
"SPRING","2012","FEB","NO HOLIDAY","WED","WORKING DAY","MISTY",4.063349,72.2917,8.959307,2802,403
"SPRING","2012","FEB","NO HOLIDAY","THU","WORKING DAY","GOOD",4.455,56.2083,13.000479,3830,404
"SPRING","2012","FEB","NO HOLIDAY","FRI","WORKING DAY","MISTY",5.199151,54,7.834243,3831,405
"SPRING","2012","FEB","NO HOLIDAY","SAT","NO WORKING DAY","RAIN/SNOW/STORM",2.535849,73.125,19.416332,2169,406
"SPRING","2012","FEB","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",-2.0075,46.4583,27.417204,1529,407
"SPRING","2012","FEB","NO HOLIDAY","MON","WORKING DAY","GOOD",2.4575,41.125,11.207961,3422,408
"SPRING","2012","FEB","NO HOLIDAY","TUE","WORKING DAY","MISTY",7.000849,50.875,9.458993,3922,409
"SPRING","2012","FEB","NO HOLIDAY","WED","WORKING DAY","GOOD",8.371651,53.125,12.1672,4169,410
"SPRING","2012","FEB","NO HOLIDAY","THU","WORKING DAY","MISTY",6.883349,75.2917,6.125475,3005,411
"SPRING","2012","FEB","NO HOLIDAY","FRI","WORKING DAY","GOOD",8.136651,63.4583,13.791682,4154,412
"SPRING","2012","FEB","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",8.293349,53.4583,12.792243,4318,413
"SPRING","2012","FEB","NO HOLIDAY","SUN","NO WORKING DAY","MISTY",5.16,51.5833,16.958504,2689,414
"SPRING","2012","FEB","HOLIDAY","MON","NO WORKING DAY","GOOD",5.16,50.7826,15.348561,3129,415
"SPRING","2012","FEB","NO HOLIDAY","TUE","WORKING DAY","GOOD",5.527822,59.4348,13.783039,3777,416
"SPRING","2012","FEB","NO HOLIDAY","WED","WORKING DAY","GOOD",10.604151,56.7917,15.709557,4773,417
"SPRING","2012","FEB","NO HOLIDAY","THU","WORKING DAY","GOOD",13.345849,55.4583,12.791171,5062,418
"SPRING","2012","FEB","NO HOLIDAY","FRI","WORKING DAY","MISTY",11.1525,73.75,15.916989,3487,419
"SPRING","2012","FEB","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",5.669151,39.5833,28.250014,2732,420
"SPRING","2012","FEB","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",5.120849,41,13.750343,3389,421
"SPRING","2012","FEB","NO HOLIDAY","MON","WORKING DAY","GOOD",9.233349,49.0833,17.958211,4322,422
"SPRING","2012","FEB","NO HOLIDAY","TUE","WORKING DAY","GOOD",8.880849,39.5833,12.958939,4363,423
"SPRING","2012","FEB","NO HOLIDAY","WED","WORKING DAY","MISTY",8.184356,80.4783,12.000839,1834,424
"SPRING","2012","MAR","NO HOLIDAY","THU","WORKING DAY","GOOD",14.834151,61.5417,15.208129,4990,425
"SPRING","2012","MAR","NO HOLIDAY","FRI","WORKING DAY","MISTY",8.606651,65.7083,9.708568,3194,426
"SPRING","2012","MAR","NO HOLIDAY","SAT","NO WORKING DAY","MISTY",11.465849,62.125,10.792293,4066,427
"SPRING","2012","MAR","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",7.314151,40.3333,22.416257,3423,428
"SPRING","2012","MAR","NO HOLIDAY","MON","WORKING DAY","GOOD",3.436651,50.625,15.333486,3333,429
"SPRING","2012","MAR","NO HOLIDAY","TUE","WORKING DAY","GOOD",4.141651,45.6667,13.458625,3956,430
"SPRING","2012","MAR","NO HOLIDAY","WED","WORKING DAY","GOOD",10.995849,51.3333,23.167193,4916,431
"SPRING","2012","MAR","NO HOLIDAY","THU","WORKING DAY","GOOD",16.7925,56.75,29.584721,5382,432
"SPRING","2012","MAR","NO HOLIDAY","FRI","WORKING DAY","MISTY",11.309151,40.7083,27.7916,4569,433
"SPRING","2012","MAR","NO HOLIDAY","SAT","NO WORKING DAY","GOOD",5.5125,35.0417,15.12525,4118,434
"SPRING","2012","MAR","NO HOLIDAY","SUN","NO WORKING DAY","GOOD",9.001733,47.6957,14.913329,4911,435
"SPRING","2012","MAR","NO HOLIDAY","MON","WORKING DAY","GOOD",13.933349,48.9167,13.916771,5298,436
"SPRING","2012","MAR","NO HOLIDAY","TUE","WORKING DAY","GOOD",18.555,61.75,15.87565,5847,437
"SPRING","2012","MAR","NO HOLIDAY","WED","WORKING DAY","GOOD",18.9075,50.7083,7.709154,6312,438
"SPRING","2012","MAR","NO HOLIDAY","THU","WORKING DAY","GOOD",18.2025,57.9583,10.042161,6192,439
"SPRING","2012","MAR","NO HOLIDAY","FRI","WORKING DAY","MISTY",12.484151,84.2083,7.583864,4378,440
"SPRING","2012","MAR","NO HOLIDAY","SAT","NO WORKING DAY","MISTY",16.165849,75.5833,7.417168,7836,441
"SPRING","2012","MAR","NO HOLIDAY","SUN","NO WORKING DAY","MISTY",14.2075,81,8.501161,5892,442
"SPRING","2012","MAR","NO HOLIDAY","MON","WORKING DAY","GOOD",17.615,72.875,10.875239,6153,443
"SPRING","2012","MAR","NO HOLIDAY","TUE","WORKING DAY","GOOD",18.359151,80.7917,8.125157,6093,444
"SUMMER","2012","MAR","NO HOLIDAY","WED","WORKING DAY","MISTY",16.988349,82.125,6.0004061,6230,445
"SUMMER","2012","MAR","NO HOLIDAY","THU","WORKING DAY","GOOD",18.045849,83.125,7.876654,6871,446
"SUMMER","2012","MAR","NO HOLIDAY","FRI","WORKING DAY","MISTY",20.278349,69.4167,7.7921,8362,447
"SUMMER","2012","MAR","NO HOLIDAY","SAT","NO WORKING DAY","MISTY",15.6175,88.5417,12.916461,3372,448
"SUMMER","2012","MAR","NO HOLIDAY","SUN","NO WORKING DAY","MISTY",12.5625,88.0833,14.791925,4996,449
"SUMMER","2012","MAR","NO HOLIDAY","MON","WORKING DAY","GOOD",12.954151,47.7917,25.917007,5558,450
"SUMMER","2012","MAR","NO HOLIDAY","TUE","WORKING DAY","GOOD",7.196651,29,12.541864,5102,451
"SUMMER","2012","MAR","NO HOLIDAY","WED","WORKING DAY","GOOD",14.755849,48.125,19.541957,5698,452
"SUMMER","2012","MAR","NO HOLIDAY","THU","WORKING DAY","GOOD",15.225849,43.9167,21.41655,6133,453
"SUMMER","2012","MAR","NO HOLIDAY","FRI","WORKING DAY","MISTY",9.39,58.0833,9.250489,5459,454
"SUMMER","2012","MAR","NO HOLIDAY","SAT","NO WORKING DAY","MISTY",11.935849,73.8333,16.791339,6235,455
"SUMMER","2012","APR","NO HOLIDAY","SUN","NO WORKING DAY","MISTY",12.014151,67.625,11.541889,6041,456
"SUMMER","2012","APR","NO HOLIDAY","MON","WORKING DAY","GOOD",12.393911,50.4348,20.913313,5936,457
"SUMMER","2012","APR","NO HOLIDAY","TUE","WORKING DAY","GOOD",13.933349,39.6667,6.708911,6772,458
"SUMMER","2012","APR","NO HOLIDAY","WED","WORKING DAY","GOOD",17.458349,46.9583,12.125325,6436,459
"SUMMER","2012","APR","NO HOLIDAY","THU","WORKING DAY","GOOD",12.445,37.4167,14.708443,6457,460
"SUMMER","2012","APR","NO HOLIDAY","FRI","WORKING DAY","GOOD",10.956651,37.7083,20.125996,6460,461
